Participant.Private.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Consent.Form,Spreadsheet.Row,Trial.Number,Image,Subject,Predicate,Practice.Accuracy,AgeL2Eng,LocEng,TimeuseEng,DateEngAcq,L1,GenderText,feminine,masculine,agender,Gender.Category.Coarse,Gender.Category.Fine
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,12,1,NB reading.jpg,They,read a book.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,4,2,masc- bowing.jpg,He,bowed.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,3,3,masc- baking.jpg,They,baked.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,8,4,masc- sitting.jpg,They,sat on the floor.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,7,5,Masc- shaving.jpg,They,shaved.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,2,6,fem- filming.jpg,They,filmed.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,15,7,fem- knit.jpg,She,knitted.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,11,8,NB- driving.jpg,They,drove.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,19,9,fem- smoking.jpg,They,smoked.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,10,10,masc-ironing.jpg,They,ironed.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,17,11,fem- pray.jpg,They,prayed.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,9,12,masc- sleeping.jpg,They,slept.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,16,13,fem- on the phone.jpg,She,spoke on the phone.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,1,14,fem- dive.jpg,They,dived.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,14,15,NB- shivering.jpg,They,shivered.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,13,16,NB- running.jpg,They,went for a run.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,5,17,Masc- cleaning.jpg,They,cleaned.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,20,18,fem- standing.jpg,They,stood.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,18,19,fem- pushing trolley.jpg,They,pushed a trolley.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646379,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,6,20,masc- rowing.jpg,They,rowed.,4,NA,In my home,~100%,649,English,female,59,45,2,woman,female
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,12,1,NB reading.jpg,They,read a book.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,1,2,fem- dive.jpg,They,dived.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,13,3,NB- running.jpg,They,went for a run.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,9,4,masc- sleeping.jpg,They,slept.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,6,5,masc- rowing.jpg,They,rowed.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,17,6,fem- pray.jpg,They,prayed.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,3,7,masc- baking.jpg,They,baked.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,5,8,Masc- cleaning.jpg,They,cleaned.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,11,9,NB- driving.jpg,They,drove.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,18,10,fem- pushing trolley.jpg,They,pushed a trolley.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,14,11,NB- shivering.jpg,They,shivered.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,2,12,fem- filming.jpg,They,filmed.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,10,13,masc-ironing.jpg,They,ironed.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,8,14,masc- sitting.jpg,They,sat on the floor.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,7,15,Masc- shaving.jpg,They,shaved.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,20,16,fem- standing.jpg,They,stood.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,4,17,masc- bowing.jpg,They,bowed.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,15,18,fem- knit.jpg,She,knitted.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,19,19,fem- smoking.jpg,They,smoked.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646380,mobile,Motorola o,Android 9,Chrome 87.0.4280.101,yes,16,20,fem- on the phone.jpg,They,spoke on the phone.,4,NA,In my home,~100%,302,English,non-binary/gender non-conforming,49,38,81,nonbinary,nonbinary
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,11,1,NB- driving.jpg,He,drove.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,19,2,fem- smoking.jpg,She,smoked.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,2,3,fem- filming.jpg,She,filmed.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,10,4,masc-ironing.jpg,He,ironed.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,7,5,Masc- shaving.jpg,He,shaved.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,3,6,masc- baking.jpg,He,baked.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,5,7,Masc- cleaning.jpg,He,cleaned.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,20,8,fem- standing.jpg,She,stood.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,8,9,masc- sitting.jpg,He,sat on the floor.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,17,10,fem- pray.jpg,She,prayed.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,16,11,fem- on the phone.jpg,She,spoke on the phone.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,4,12,masc- bowing.jpg,He,bowed.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,1,13,fem- dive.jpg,He,dived.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,18,14,fem- pushing trolley.jpg,She,pushed a trolley.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,12,15,NB reading.jpg,He,read a book.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,15,16,fem- knit.jpg,She,knitted.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,9,17,masc- sleeping.jpg,He,slept.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,6,18,masc- rowing.jpg,He,rowed.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,14,19,NB- shivering.jpg,He,shivered.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646414,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,13,20,NB- running.jpg,She,went for a run.,4,10,At school,41-60%,159,Spanish,Male,16,77,96,man,male
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,20,1,fem- standing.jpg,They,stood.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,15,2,fem- knit.jpg,She,knitted.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,8,3,masc- sitting.jpg,They,sat on the floor.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,16,4,fem- on the phone.jpg,They,spoke on the phone.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,3,5,masc- baking.jpg,They,baked.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,6,6,masc- rowing.jpg,They,rowed.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,5,7,Masc- cleaning.jpg,They,cleaned.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,19,8,fem- smoking.jpg,They,smoked.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,10,9,masc-ironing.jpg,They,ironed.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,13,10,NB- running.jpg,They,went for a run.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,18,11,fem- pushing trolley.jpg,They,pushed a trolley.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,1,12,fem- dive.jpg,They,dived.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,7,13,Masc- shaving.jpg,They,shaved.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,4,14,masc- bowing.jpg,They,bowed.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,11,15,NB- driving.jpg,They,drove.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,17,16,fem- pray.jpg,They,prayed.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,2,17,fem- filming.jpg,They,filmed.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,9,18,masc- sleeping.jpg,They,slept.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,12,19,NB reading.jpg,They,read a book.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646420,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.60,yes,14,20,NB- shivering.jpg,They,shivered.,4,5,Outside of home and school e.g. clubs,0-20%,207,Spanish,Female,77,43,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,12,1,NB reading.jpg,They,read a book.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,14,2,NB- shivering.jpg,They,shivered.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,4,3,masc- bowing.jpg,He,bowed.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,9,4,masc- sleeping.jpg,They,slept.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,18,5,fem- pushing trolley.jpg,They,pushed a trolley.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,2,6,fem- filming.jpg,She,filmed.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,7,7,Masc- shaving.jpg,He,shaved.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,5,8,Masc- cleaning.jpg,They,cleaned.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,8,9,masc- sitting.jpg,He,sat on the floor.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,10,10,masc-ironing.jpg,He,ironed.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,16,11,fem- on the phone.jpg,She,spoke on the phone.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,17,12,fem- pray.jpg,She,prayed.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,13,13,NB- running.jpg,They,went for a run.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,15,14,fem- knit.jpg,She,knitted.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,3,15,masc- baking.jpg,He,baked.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,20,16,fem- standing.jpg,She,stood.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,11,17,NB- driving.jpg,They,drove.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,19,18,fem- smoking.jpg,She,smoked.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,6,19,masc- rowing.jpg,He,rowed.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646421,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,yes,1,20,fem- dive.jpg,She,dived.,4,3,At school,61-80%,329,Spanish,Female (cis),64,44,35,woman,female
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,13,1,NB- running.jpg,They,went for a run.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,10,2,masc-ironing.jpg,They,ironed.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,4,3,masc- bowing.jpg,They,bowed.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,8,4,masc- sitting.jpg,He,sat on the floor.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,16,5,fem- on the phone.jpg,She,spoke on the phone.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,20,6,fem- standing.jpg,She,stood.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,12,7,NB reading.jpg,They,read a book.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,7,8,Masc- shaving.jpg,He,shaved.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,19,9,fem- smoking.jpg,They,smoked.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,17,10,fem- pray.jpg,She,prayed.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,11,11,NB- driving.jpg,They,drove.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,1,12,fem- dive.jpg,She,dived.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,6,13,masc- rowing.jpg,He,rowed.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,18,14,fem- pushing trolley.jpg,They,pushed a trolley.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,9,15,masc- sleeping.jpg,They,slept.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
2646422,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,15,16,fem- knit.jpg,She,knitted.,4,10,At school,41-60%,0,Spanish,Male,50,50,50,man,male
